1	6
1	15
1	25
1	60
1	61
1	65
1	73
1	75
1	79
1	82
1	83
1	88
1	89
1	103
1	119
1	124
2	4
2	5
2	16
2	22
2	27
2	29
2	39
2	40
2	44
2	59
2	74
2	86
2	105
2	111
2	113
2	117
3	8
3	19
3	33
3	35
3	48
3	54
3	59
3	66
3	71
3	77
3	80
3	89
3	99
3	100
3	106
3	118
4	2
4	7
4	21
4	22
4	39
4	40
4	44
4	47
4	54
4	56
4	58
4	86
4	95
4	98
4	113
4	117
5	2
5	21
5	27
5	29
5	36
5	42
5	44
5	47
5	51
5	56
5	65
5	74
5	91
5	95
5	97
5	114
6	1
6	10
6	13
6	18
6	24
6	26
6	50
6	65
6	67
6	73
6	75
6	82
6	88
6	102
6	104
6	124
7	4
7	10
7	27
7	39
7	42
7	44
7	47
7	56
7	94
7	95
7	111
7	113
7	114
7	116
7	117
7	124
8	3
8	16
8	30
8	32
8	34
8	36
8	52
8	55
8	66
8	77
8	99
8	106
8	107
8	115
8	122
8	127
9	11
9	35
9	38
9	43
9	48
9	68
9	72
9	81
9	90
9	92
9	94
9	96
9	119
9	126
9	127
9	128
10	6
10	7
10	22
10	29
10	39
10	42
10	44
10	47
10	51
10	56
10	86
10	97
10	105
10	111
10	116
10	123
11	9
11	14
11	17
11	23
11	31
11	48
11	57
11	78
11	81
11	91
11	96
11	105
11	110
11	121
11	127
11	128
12	18
12	24
12	25
12	26
12	29
12	49
12	53
12	61
12	65
12	67
12	69
12	79
12	102
12	112
12	113
12	124
13	6
13	24
13	26
13	37
13	49
13	53
13	61
13	67
13	69
13	78
13	83
13	92
13	103
13	104
13	119
13	124
14	11
14	17
14	28
14	43
14	45
14	48
14	57
14	72
14	78
14	90
14	92
14	110
14	116
14	123
14	126
14	127
15	1
15	18
15	24
15	25
15	26
15	37
15	49
15	57
15	60
15	63
15	67
15	73
15	75
15	83
15	119
15	125
16	2
16	8
16	17
16	23
16	31
16	43
16	57
16	81
16	84
16	93
16	94
16	101
16	109
16	110
16	121
16	127
17	11
17	14
17	16
17	28
17	43
17	48
17	68
17	72
17	78
17	84
17	90
17	92
17	93
17	111
17	126
17	127
18	6
18	12
18	15
18	24
18	25
18	41
18	49
18	51
18	53
18	60
18	61
18	69
18	75
18	83
18	95
18	103
19	3
19	20
19	30
19	32
19	36
19	46
19	52
19	55
19	59
19	66
19	80
19	87
19	100
19	107
19	125
19	127
20	19
20	32
20	33
20	36
20	59
20	66
20	71
20	77
20	80
20	85
20	87
20	97
20	99
20	106
20	115
20	120
21	4
21	5
21	34
21	39
21	40
21	44
21	47
21	56
21	64
21	70
21	74
21	86
21	91
21	93
21	95
21	98
22	2
22	4
22	10
22	29
22	39
22	42
22	45
22	51
22	56
22	76
22	97
22	98
22	105
22	113
22	114
22	117
23	11
23	16
23	31
23	43
23	54
23	61
23	68
23	72
23	78
23	84
23	92
23	93
23	108
23	110
23	126
23	127
24	6
24	12
24	13
24	15
24	18
24	26
24	41
24	53
24	60
24	69
24	73
24	75
24	79
24	82
24	83
24	118
25	1
25	12
25	15
25	18
25	37
25	49
25	61
25	65
25	73
25	79
25	81
25	82
25	83
25	102
25	103
25	104
26	6
26	12
26	13
26	15
26	24
26	41
26	49
26	53
26	60
26	61
26	65
26	72
26	73
26	75
26	83
26	103
27	2
27	5
27	7
27	29
27	44
27	45
27	51
27	52
27	56
27	74
27	97
27	98
27	105
27	111
27	116
27	117
28	14
28	17
28	31
28	38
28	54
28	72
28	81
28	90
28	92
28	96
28	101
28	108
28	109
28	122
28	126
28	128
29	2
29	5
29	10
29	12
29	22
29	27
29	45
29	51
29	70
29	86
29	91
29	95
29	107
29	111
29	113
29	114
30	8
30	19
30	32
30	34
30	35
30	46
30	52
30	55
30	71
30	73
30	88
30	89
30	99
30	107
30	118
30	120
31	11
31	16
31	23
31	28
31	38
31	53
31	78
31	84
31	96
31	101
31	108
31	109
31	110
31	121
31	126
31	127
32	8
32	19
32	20
32	30
32	34
32	35
32	36
32	46
32	52
32	66
32	71
32	87
32	96
32	100
32	118
32	125
33	3
33	20
33	55
33	59
33	62
33	66
33	76
33	77
33	80
33	81
33	87
33	89
33	100
33	118
33	120
33	121
34	8
34	21
34	30
34	32
34	36
34	46
34	59
34	62
34	76
34	80
34	85
34	89
34	90
34	99
34	107
34	125
35	3
35	9
35	30
35	32
35	46
35	55
35	59
35	62
35	71
35	76
35	77
35	84
35	99
35	118
35	120
35	125
36	5
36	8
36	19
36	20
36	32
36	34
36	55
36	59
36	66
36	73
36	77
36	85
36	87
36	89
36	100
36	115
37	13
37	15
37	25
37	50
37	60
37	61
37	63
37	65
37	69
37	71
37	79
37	102
37	103
37	107
37	112
37	124
38	9
38	28
38	31
38	55
38	68
38	72
38	78
38	81
38	83
38	84
38	90
38	93
38	109
38	121
38	123
38	128
39	2
39	4
39	7
39	10
39	21
39	22
39	42
39	47
39	56
39	64
39	70
39	74
39	88
39	91
39	95
39	97
40	2
40	4
40	21
40	42
40	44
40	47
40	51
40	64
40	70
40	74
40	97
40	102
40	111
40	113
40	114
40	116
41	18
41	24
41	26
41	49
41	50
41	67
41	70
41	73
41	77
41	79
41	82
41	88
41	102
41	104
41	119
41	124
42	5
42	7
42	10
42	22
42	39
42	40
42	45
42	51
42	58
42	74
42	86
42	95
42	105
42	111
42	115
42	116
43	9
43	14
43	16
43	17
43	23
43	48
43	68
43	72
43	79
43	84
43	96
43	101
43	110
43	122
43	123
43	128
44	2
44	4
44	5
44	7
44	10
44	21
44	27
44	40
44	64
44	70
44	86
44	91
44	95
44	98
44	100
44	114
45	14
45	22
45	27
45	29
45	42
45	47
45	56
45	64
45	70
45	87
45	91
45	95
45	98
45	113
45	116
45	117
46	19
46	30
46	32
46	34
46	35
46	52
46	55
46	59
46	66
46	85
46	100
46	103
46	106
46	107
46	110
46	118
47	4
47	5
47	7
47	10
47	21
47	39
47	40
47	45
47	49
47	51
47	58
47	95
47	98
47	113
47	116
47	117
48	3
48	9
48	11
48	14
48	17
48	43
48	54
48	72
48	78
48	84
48	96
48	101
48	115
48	121
48	123
48	126
49	12
49	13
49	15
49	18
49	25
49	26
49	41
49	47
49	50
49	60
49	63
49	67
49	69
49	83
49	104
49	124
50	6
50	37
50	41
50	49
50	59
50	61
50	63
50	65
50	73
50	79
50	82
50	88
50	102
50	112
50	116
50	119
51	5
51	10
51	18
51	22
51	27
51	29
51	40
51	42
51	47
51	58
51	64
51	70
51	86
51	91
51	114
51	117
52	8
52	19
52	27
52	30
52	32
52	46
52	59
52	62
52	71
52	75
52	80
52	85
52	89
52	107
52	120
52	122
53	12
53	13
53	18
53	24
53	26
53	31
53	60
53	63
53	65
53	67
53	82
53	88
53	104
53	112
53	119
53	120
54	3
54	4
54	23
54	28
54	48
54	57
54	68
54	78
54	81
54	84
54	92
54	101
54	110
54	121
54	123
54	128
55	8
55	19
55	30
55	33
55	35
55	36
55	38
55	46
55	71
55	76
55	80
55	86
55	87
55	99
55	106
55	107
56	4
56	5
56	7
56	10
56	21
56	22
56	27
56	39
56	45
56	58
56	70
56	86
56	98
56	104
56	105
56	116
57	11
57	14
57	15
57	16
57	54
57	68
57	78
57	90
57	93
57	96
57	101
57	102
57	109
57	110
57	123
57	126
58	4
58	42
58	47
58	51
58	56
58	63
58	70
58	74
58	86
58	97
58	98
58	105
58	111
58	114
58	116
58	117
59	2
59	3
59	19
59	20
59	33
59	34
59	35
59	36
59	46
59	50
59	52
59	76
59	80
59	89
59	118
59	125
60	1
60	15
60	18
60	24
60	26
60	37
60	49
60	53
60	63
60	67
60	69
60	98
60	103
60	104
60	109
60	112
61	1
61	12
61	13
61	18
61	23
61	25
61	26
61	37
61	50
61	63
61	69
61	73
61	102
61	104
61	112
61	124
62	33
62	34
62	35
62	52
62	66
62	76
62	77
62	85
62	89
62	90
62	99
62	106
62	109
62	115
62	120
62	122
63	15
63	37
63	49
63	50
63	53
63	58
63	60
63	61
63	65
63	67
63	69
63	75
63	83
63	88
63	102
63	119
64	21
64	39
64	40
64	44
64	45
64	51
64	68
64	74
64	86
64	91
64	95
64	96
64	105
64	113
64	116
64	117
65	1
65	5
65	6
65	12
65	25
65	26
65	37
65	50
65	53
65	63
65	74
65	88
65	103
65	104
65	112
65	119
66	3
66	8
66	19
66	20
66	32
66	33
66	36
66	46
66	62
66	71
66	77
66	79
66	99
66	115
66	118
66	125
67	6
67	12
67	13
67	15
67	41
67	49
67	53
67	60
67	63
67	69
67	82
67	85
67	88
67	102
67	103
67	124
68	9
68	17
68	23
68	38
68	43
68	54
68	57
68	64
68	72
68	81
68	90
68	92
68	94
68	96
68	110
68	126
69	12
69	13
69	18
69	24
69	37
69	49
69	60
69	61
69	63
69	67
69	73
69	75
69	79
69	82
69	83
69	125
70	21
70	29
70	39
70	40
70	41
70	44
70	45
70	51
70	56
70	58
70	82
70	91
70	97
70	98
70	105
70	114
71	3
71	20
71	30
71	32
71	35
71	37
71	52
71	55
71	66
71	77
71	87
71	106
71	107
71	112
71	115
71	118
72	9
72	14
72	17
72	23
72	26
72	28
72	38
72	43
72	48
72	68
72	78
72	80
72	81
72	90
72	101
72	109
73	1
73	6
73	15
73	24
73	25
73	26
73	30
73	36
73	41
73	50
73	61
73	69
73	75
73	79
73	88
73	102
74	2
74	5
74	21
74	27
74	39
74	40
74	42
74	58
74	64
74	65
74	86
74	91
74	97
74	105
74	111
74	117
75	1
75	6
75	15
75	18
75	24
75	26
75	52
75	63
75	69
75	73
75	79
75	82
75	103
75	104
75	119
75	124
76	22
76	33
76	34
76	35
76	55
76	59
76	62
76	87
76	89
76	100
76	106
76	107
76	113
76	115
76	118
76	120
77	3
77	8
77	20
77	33
77	35
77	36
77	41
77	62
77	66
77	71
77	80
77	85
77	99
77	107
77	121
77	122
78	11
78	13
78	14
78	17
78	23
78	31
78	38
78	48
78	54
78	57
78	72
78	84
78	92
78	93
78	94
78	101
79	1
79	12
79	24
79	25
79	37
79	41
79	43
79	50
79	66
79	69
79	73
79	75
79	83
79	102
79	104
79	112
80	3
80	19
80	20
80	33
80	34
80	52
80	55
80	59
80	72
80	77
80	87
80	100
80	106
80	117
80	120
80	122
81	9
81	11
81	16
81	25
81	28
81	33
81	38
81	54
81	68
81	72
81	92
81	109
81	110
81	121
81	127
81	128
82	1
82	6
82	24
82	25
82	41
82	50
82	53
82	67
82	69
82	70
82	75
82	88
82	103
82	104
82	112
82	119
83	1
83	13
83	15
83	18
83	24
83	25
83	26
83	38
83	49
83	63
83	69
83	79
83	104
83	112
83	123
83	124
84	16
84	17
84	23
84	31
84	35
84	38
84	43
84	48
84	54
84	78
84	92
84	93
84	94
84	96
84	108
84	123
85	20
85	34
85	36
85	46
85	52
85	62
85	67
85	77
85	89
85	99
85	100
85	106
85	107
85	115
85	119
85	122
86	2
86	4
86	10
86	21
86	29
86	42
86	44
86	51
86	55
86	56
86	58
86	64
86	74
86	97
86	111
86	117
87	19
87	20
87	32
87	33
87	36
87	45
87	55
87	71
87	76
87	80
87	94
87	99
87	115
87	120
87	122
87	125
88	1
88	6
88	30
88	39
88	41
88	50
88	53
88	63
88	65
88	67
88	73
88	82
88	103
88	112
88	119
88	124
89	1
89	3
89	30
89	33
89	34
89	36
89	52
89	59
89	62
89	76
89	85
89	100
89	106
89	115
89	122
89	125
90	9
90	14
90	17
90	28
90	34
90	38
90	57
90	62
90	68
90	72
90	92
90	94
90	108
90	110
90	127
90	128
91	5
91	11
91	21
91	29
91	39
91	44
91	45
91	51
91	64
91	70
91	74
91	97
91	105
91	113
91	116
91	117
92	9
92	13
92	14
92	17
92	23
92	28
92	54
92	68
92	78
92	81
92	84
92	90
92	93
92	94
92	108
92	128
93	16
93	17
93	21
93	23
93	38
93	57
93	78
93	84
93	92
93	94
93	96
93	108
93	109
93	117
93	121
93	123
94	7
94	9
94	16
94	68
94	78
94	84
94	87
94	90
94	92
94	93
94	101
94	108
94	109
94	121
94	126
94	128
95	4
95	5
95	7
95	18
95	21
95	29
95	39
95	42
95	44
95	45
95	47
95	64
95	98
95	108
95	111
95	114
96	9
96	11
96	28
96	31
96	32
96	43
96	48
96	57
96	64
96	68
96	84
96	93
96	101
96	123
96	126
96	127
97	5
97	10
97	20
97	22
97	27
97	39
97	40
97	58
97	70
97	74
97	86
97	91
97	105
97	111
97	113
97	114
98	4
98	21
98	22
98	27
98	44
98	45
98	47
98	56
98	58
